run_id,round,query_source,action,query,question,gold_answer,supporting_ids,retrieved_ids,support_in_current_retrieved,support_seen_before,new_support_in_current_retrieved,cumulative_support_after_step,raw_rank_first_support,original_question_rank_first_support,support_in_raw_top50,support_in_original_question_top50,categories
2hop__157602_21567,2,checklist,refine_query,Need answer 14th century introduced system musical notation used area 3 Turkey located Using his own Hampartsoum Limondjian transcribed most 18th Turkish music compositions,"In the 14th century, who introduced a system of musical notation used in the area where 3% of Turkey is located?",John Kukuzelis,"[""2hop__157602_21567::p12"", ""2hop__157602_21567::p15""]","[""2hop__10515_21567::p12"", ""2hop__9930_21567::p1"", ""2hop__10900_21567::p3"", ""2hop__8496_21567::p17"", ""2hop__157602_21567::p11"", ""2hop__70490_21567::p3"", ""2hop__161872_21567::p12"", ""2hop__17455_21567::p2"", ""2hop__9930_21567::p5"", ""2hop__8496_21567::p10""]",[],[],[],[],30,21,"[""2hop__157602_21567::p12""]","[""2hop__157602_21567::p12""]","[""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
2hop__157602_21567,3,checklist,abstain,Need answer 14th century introduced system musical notation used area 3 Turkey located Using his own Hampartsoum Limondjian transcribed most 18th Turkish music compositions,"In the 14th century, who introduced a system of musical notation used in the area where 3% of Turkey is located?",John Kukuzelis,"[""2hop__157602_21567::p12"", ""2hop__157602_21567::p15""]","[""2hop__10515_21567::p12"", ""2hop__9930_21567::p1"", ""2hop__10900_21567::p3"", ""2hop__8496_21567::p17"", ""2hop__157602_21567::p11"", ""2hop__70490_21567::p3"", ""2hop__161872_21567::p12"", ""2hop__17455_21567::p2"", ""2hop__9930_21567::p5"", ""2hop__8496_21567::p10""]",[],[],[],[],30,21,"[""2hop__157602_21567::p12""]","[""2hop__157602_21567::p12""]","[""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
2hop__161872_21567,2,checklist,refine_query,Need answer the14th century introduced musical notation used Jack later participated covert mission this time music staff other elements began take shape,Who in the14th century introduced musical notation used where Jack later participated in a covert mission?,John Kukuzelis,"[""2hop__161872_21567::p17"", ""2hop__161872_21567::p2""]","[""2hop__10900_21567::p0"", ""2hop__9930_21567::p5"", ""2hop__157602_21567::p4"", ""2hop__8496_21567::p10"", ""2hop__161872_21567::p9"", ""2hop__70490_21567::p9"", ""2hop__17455_21567::p4"", ""2hop__9930_21567::p11"", ""2hop__70490_21567::p10"", ""2hop__161872_21567::p3""]",[],[],[],[],92,25,"[""2hop__161872_21567::p17""]","[""2hop__161872_21567::p17"", ""2hop__161872_21567::p2""]","[""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
2hop__161872_21567,3,checklist,abstain,Need answer the14th century introduced musical notation used Jack later participated covert mission this time music staff other elements began take shape,Who in the14th century introduced musical notation used where Jack later participated in a covert mission?,John Kukuzelis,"[""2hop__161872_21567::p17"", ""2hop__161872_21567::p2""]","[""2hop__10900_21567::p0"", ""2hop__9930_21567::p5"", ""2hop__157602_21567::p4"", ""2hop__8496_21567::p10"", ""2hop__161872_21567::p9"", ""2hop__70490_21567::p9"", ""2hop__17455_21567::p4"", ""2hop__9930_21567::p11"", ""2hop__70490_21567::p10"", ""2hop__161872_21567::p3""]",[],[],[],[],92,25,"[""2hop__161872_21567::p17""]","[""2hop__161872_21567::p17"", ""2hop__161872_21567::p2""]","[""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
2hop__167577_31122,2,checklist,answer,Need answer century author Treatise Concerning Principles Human Knowledge live commonly called referring Berkeley's works 1710 work English Irish Empiricist philosopher George Berkeley,What century did the author of A Treatise Concerning the Principles of Human Knowledge live in?,18th,"[""2hop__167577_31122::p10"", ""2hop__167577_31122::p14""]","[""2hop__167577_31122::p10"", ""2hop__31091_31122::p1"", ""2hop__31091_31122::p10"", ""2hop__31124_31093::p2"", ""2hop__31094_31122::p15"", ""2hop__167577_31122::p9"", ""2hop__31124_31122::p15"", ""2hop__431934_30351::p10"", ""2hop__507722_124896::p13"", ""2hop__31094_31122::p2""]","[""2hop__167577_31122::p10""]","[""2hop__167577_31122::p10""]",[],"[""2hop__167577_31122::p10""]",1,1,"[""2hop__167577_31122::p10"", ""2hop__167577_31122::p14""]","[""2hop__167577_31122::p10"", ""2hop__167577_31122::p14""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
2hop__20685_712629,2,checklist,refine_query,Need answer spouse British queen Mary Princess Royal Countess Harewood Victoria Alexandra Alice 25 April 1897 28 March 1965 member family,Who was the spouse of the British queen?,Philip Mountbatten,"[""2hop__20685_712629::p1"", ""2hop__20685_712629::p13""]","[""2hop__20685_712629::p19"", ""2hop__71900_712629::p12"", ""2hop__15368_17873::p15"", ""2hop__71900_712629::p9"", ""2hop__776637_87295::p3"", ""2hop__135029_712629::p4"", ""2hop__284613_87295::p10"", ""2hop__135029_712629::p11"", ""2hop__73760_712629::p18"", ""2hop__71900_712629::p10""]",[],[],[],[],,,[],[],"[""dense_recall_miss_top50""]"
2hop__20685_712629,3,checklist,abstain,Need answer spouse British queen Mary Princess Royal Countess Harewood Victoria Alexandra Alice 25 April 1897 28 March 1965 member family,Who was the spouse of the British queen?,Philip Mountbatten,"[""2hop__20685_712629::p1"", ""2hop__20685_712629::p13""]","[""2hop__20685_712629::p19"", ""2hop__71900_712629::p12"", ""2hop__15368_17873::p15"", ""2hop__71900_712629::p9"", ""2hop__776637_87295::p3"", ""2hop__135029_712629::p4"", ""2hop__284613_87295::p10"", ""2hop__135029_712629::p11"", ""2hop__73760_712629::p18"", ""2hop__71900_712629::p10""]",[],[],[],[],,,[],[],"[""dense_recall_miss_top50""]"
2hop__227031_144857,2,checklist,refine_query,Need answer name city Tess Gallagher's spouse born D'Urbervilles 4 hour BBC television adaptation Thomas Hardy's book same,What is the name of the city where Tess Gallagher's spouse was born in?,Clatskanie,"[""2hop__227031_144857::p11"", ""2hop__227031_144857::p19""]","[""2hop__227031_144857::p3"", ""2hop__227031_144857::p5"", ""2hop__370911_589237::p14"", ""2hop__149983_108549::p18"", ""2hop__149983_108549::p15"", ""2hop__647996_551681::p1"", ""2hop__124933_653666::p10"", ""2hop__149983_108549::p3"", ""2hop__149983_108549::p16"", ""2hop__227031_144857::p7""]",[],[],[],[],,60,[],"[""2hop__227031_144857::p19""]","[""dense_recall_miss_top50""]"
2hop__227031_144857,3,checklist,abstain,Need answer name city Tess Gallagher's spouse born D'Urbervilles 4 hour BBC television adaptation Thomas Hardy's book same,What is the name of the city where Tess Gallagher's spouse was born in?,Clatskanie,"[""2hop__227031_144857::p11"", ""2hop__227031_144857::p19""]","[""2hop__227031_144857::p3"", ""2hop__227031_144857::p5"", ""2hop__370911_589237::p14"", ""2hop__149983_108549::p18"", ""2hop__149983_108549::p15"", ""2hop__647996_551681::p1"", ""2hop__124933_653666::p10"", ""2hop__149983_108549::p3"", ""2hop__149983_108549::p16"", ""2hop__227031_144857::p7""]",[],[],[],[],,60,[],"[""2hop__227031_144857::p19""]","[""dense_recall_miss_top50""]"
2hop__279729_20057,2,checklist,answer,Need answer founded Robert J Chassell member Bob one founding directors Free Software Foundation FSF 1985,Who founded what Robert J Chassell is a member of?,Richard Stallman,"[""2hop__279729_20057::p10"", ""2hop__279729_20057::p14""]","[""2hop__279729_20057::p14"", ""2hop__458672_20057::p15"", ""2hop__458672_20057::p3"", ""2hop__427249_20057::p10"", ""2hop__25797_990::p14"", ""2hop__458672_20057::p19"", ""2hop__458672_20057::p6"", ""2hop__458672_20057::p0"", ""2hop__458672_20057::p16"", ""2hop__427249_20057::p5""]","[""2hop__279729_20057::p14""]","[""2hop__279729_20057::p14""]",[],"[""2hop__279729_20057::p14""]",1,1,"[""2hop__279729_20057::p10"", ""2hop__279729_20057::p14""]","[""2hop__279729_20057::p14""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
2hop__31091_31122,2,checklist,answer,Need answer century author Treatise Concerning Principles Human Knowldege live Knowledge commonly called referring Berkeley's works 1710 work English Irish Empiricist philosopher George Berkeley,"What century did the author of ""Treatise Concerning the Principles of Human Knowldege"" live in?",18th,"[""2hop__31091_31122::p10"", ""2hop__31091_31122::p19""]","[""2hop__167577_31122::p10"", ""2hop__31091_31122::p1"", ""2hop__31091_31122::p10"", ""2hop__31124_31093::p2"", ""2hop__31094_31122::p15"", ""2hop__167577_31122::p4"", ""2hop__31091_31122::p0"", ""2hop__31124_31122::p15"", ""2hop__167577_31122::p1"", ""2hop__507722_124896::p13""]","[""2hop__31091_31122::p10""]","[""2hop__31091_31122::p10""]",[],"[""2hop__31091_31122::p10""]",3,5,"[""2hop__31091_31122::p10"", ""2hop__31091_31122::p19""]","[""2hop__31091_31122::p10"", ""2hop__31091_31122::p19""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
2hop__34495_49388,2,checklist,refine_query,Need answer How many games season league had most Champions wins between 1992 2013 38,How many games are in a season for the league that had the most Champions League wins between 1992 and 2013?,38,"[""2hop__34495_49388::p1"", ""2hop__34495_49388::p11""]","[""2hop__13592_49388::p5"", ""2hop__55463_19033::p16"", ""2hop__424294_19033::p1"", ""2hop__34495_85544::p15"", ""2hop__34495_49388::p1"", ""2hop__34495_49388::p6"", ""2hop__34495_85544::p3"", ""2hop__91713_289940::p18"", ""2hop__88149_807969::p15"", ""2hop__825727_584042::p6""]","[""2hop__34495_49388::p1""]","[""2hop__34495_49388::p1""]",[],"[""2hop__34495_49388::p1""]",5,5,"[""2hop__34495_49388::p1"", ""2hop__34495_49388::p11""]","[""2hop__34495_49388::p1"", ""2hop__34495_49388::p11""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__34495_49388,3,checklist,abstain,Need answer How many games season league had most Champions wins between 1992 2013 38,How many games are in a season for the league that had the most Champions League wins between 1992 and 2013?,38,"[""2hop__34495_49388::p1"", ""2hop__34495_49388::p11""]","[""2hop__13592_49388::p5"", ""2hop__55463_19033::p16"", ""2hop__424294_19033::p1"", ""2hop__34495_85544::p15"", ""2hop__34495_49388::p1"", ""2hop__34495_49388::p6"", ""2hop__34495_85544::p3"", ""2hop__91713_289940::p18"", ""2hop__88149_807969::p15"", ""2hop__825727_584042::p6""]","[""2hop__34495_49388::p1""]","[""2hop__34495_49388::p1""]",[],"[""2hop__34495_49388::p1""]",5,5,"[""2hop__34495_49388::p1"", ""2hop__34495_49388::p11""]","[""2hop__34495_49388::p1"", ""2hop__34495_49388::p11""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__34495_85544,2,checklist,refine_query,Need answer How many games team play had most champion league wins between 1992 2013 38,How many games does the team play that had the most champion league wins between 1992 and 2013?,38,"[""2hop__34495_85544::p15"", ""2hop__34495_85544::p16""]","[""2hop__13592_49388::p5"", ""2hop__55463_19033::p16"", ""2hop__424294_19033::p1"", ""2hop__34495_85544::p15"", ""2hop__34495_49388::p1"", ""2hop__91713_289940::p18"", ""2hop__88149_807969::p15"", ""2hop__825727_584042::p6"", ""2hop__71165_807969::p17"", ""2hop__50087_807969::p1""]","[""2hop__34495_85544::p15""]","[""2hop__34495_85544::p15""]",[],"[""2hop__34495_85544::p15""]",4,3,"[""2hop__34495_85544::p15"", ""2hop__34495_85544::p16""]","[""2hop__34495_85544::p15""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__34495_85544,3,checklist,abstain,Need answer How many games team play had most champion league wins between 1992 2013 38,How many games does the team play that had the most champion league wins between 1992 and 2013?,38,"[""2hop__34495_85544::p15"", ""2hop__34495_85544::p16""]","[""2hop__13592_49388::p5"", ""2hop__55463_19033::p16"", ""2hop__424294_19033::p1"", ""2hop__34495_85544::p15"", ""2hop__34495_49388::p1"", ""2hop__91713_289940::p18"", ""2hop__88149_807969::p15"", ""2hop__825727_584042::p6"", ""2hop__71165_807969::p17"", ""2hop__50087_807969::p1""]","[""2hop__34495_85544::p15""]","[""2hop__34495_85544::p15""]",[],"[""2hop__34495_85544::p15""]",4,3,"[""2hop__34495_85544::p15"", ""2hop__34495_85544::p16""]","[""2hop__34495_85544::p15""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__41158_35124,2,checklist,refine_query,Need answer How many books said been written person proposed explanations origins earthquakes formation mountains Some modern scholars such Fielding H,How many books were said to have been written by the person who proposed explanations for the origins of earthquakes and the formation of mountains?,450,"[""2hop__41158_35124::p5"", ""2hop__41158_35124::p7""]","[""2hop__41158_22946::p13"", ""2hop__41158_35124::p5"", ""2hop__41158_35123::p16"", ""2hop__41158_22946::p15"", ""2hop__41158_35124::p18"", ""2hop__41158_22946::p3"", ""2hop__41158_35123::p1"", ""2hop__23459_35124::p11"", ""2hop__747667_52835::p15"", ""2hop__66708_573255::p9""]","[""2hop__41158_35124::p5""]","[""2hop__41158_35124::p5""]",[],"[""2hop__41158_35124::p5""]",2,1,"[""2hop__41158_35124::p5""]","[""2hop__41158_35124::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__41158_35124,3,checklist,abstain,Need answer How many books said been written person proposed explanations origins earthquakes formation mountains Some modern scholars such Fielding H,How many books were said to have been written by the person who proposed explanations for the origins of earthquakes and the formation of mountains?,450,"[""2hop__41158_35124::p5"", ""2hop__41158_35124::p7""]","[""2hop__41158_22946::p13"", ""2hop__41158_35124::p5"", ""2hop__41158_35123::p16"", ""2hop__41158_22946::p15"", ""2hop__41158_35124::p18"", ""2hop__41158_22946::p3"", ""2hop__41158_35123::p1"", ""2hop__23459_35124::p11"", ""2hop__747667_52835::p15"", ""2hop__66708_573255::p9""]","[""2hop__41158_35124::p5""]","[""2hop__41158_35124::p5""]",[],"[""2hop__41158_35124::p5""]",2,1,"[""2hop__41158_35124::p5""]","[""2hop__41158_35124::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__44652_165532,2,checklist,refine_query,Need answer spouse actor played Zeb How West Won George Peppard Rawlings Andy Devine Corporal Peterson Harry Morgan Gen,Who is the spouse of the actor who played Zeb in How the West was Won?,Sherry Boucher,"[""2hop__44652_165532::p18"", ""2hop__44652_165532::p4""]","[""2hop__44652_165532::p4"", ""2hop__61143_165532::p11"", ""2hop__95878_88628::p16"", ""2hop__93230_319887::p17"", ""2hop__564984_139312::p19"", ""2hop__43776_162341::p10"", ""2hop__263728_705527::p15"", ""2hop__299142_347613::p19"", ""2hop__51760_602275::p16"", ""2hop__729651_631003::p3""]","[""2hop__44652_165532::p4""]","[""2hop__44652_165532::p4""]",[],"[""2hop__44652_165532::p4""]",1,1,"[""2hop__44652_165532::p4""]","[""2hop__44652_165532::p4""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__44652_165532,3,checklist,abstain,Need answer spouse actor played Zeb How West Won George Peppard Rawlings Andy Devine Corporal Peterson Harry Morgan Gen,Who is the spouse of the actor who played Zeb in How the West was Won?,Sherry Boucher,"[""2hop__44652_165532::p18"", ""2hop__44652_165532::p4""]","[""2hop__44652_165532::p4"", ""2hop__61143_165532::p11"", ""2hop__95878_88628::p16"", ""2hop__93230_319887::p17"", ""2hop__564984_139312::p19"", ""2hop__43776_162341::p10"", ""2hop__263728_705527::p15"", ""2hop__299142_347613::p19"", ""2hop__51760_602275::p16"", ""2hop__729651_631003::p3""]","[""2hop__44652_165532::p4""]","[""2hop__44652_165532::p4""]",[],"[""2hop__44652_165532::p4""]",1,1,"[""2hop__44652_165532::p4""]","[""2hop__44652_165532::p4""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__506099_20057,2,checklist,answer,Need answer founded organisation owns Defective Design anti DRM initiative Free Software Foundation,Who founded the organisation that owns Defective by Design?,Richard Stallman,"[""2hop__506099_20057::p11"", ""2hop__506099_20057::p8""]","[""2hop__506099_20057::p11"", ""2hop__754021_20057::p8"", ""2hop__458672_20057::p15"", ""2hop__458672_20057::p19"", ""2hop__458672_20057::p16"", ""2hop__25797_990::p14"", ""2hop__427249_20057::p10"", ""2hop__458672_20057::p3"", ""2hop__458672_20057::p0"", ""2hop__458672_20057::p6""]","[""2hop__506099_20057::p11""]","[""2hop__506099_20057::p11""]",[],"[""2hop__506099_20057::p11""]",1,1,"[""2hop__506099_20057::p11"", ""2hop__506099_20057::p8""]","[""2hop__506099_20057::p11"", ""2hop__506099_20057::p8""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
2hop__51760_122023,2,checklist,refine_query,Need answer name university educated character Mel Brooks plays Mr Peabody Sherman Sherman's father died suddenly 1829 leaving his mother care 11 children,What is the name of the university that educated the character that Mel Brooks plays in Mr. Peabody and Sherman?,Luitpold Gymnasium,"[""2hop__51760_122023::p15"", ""2hop__51760_122023::p9""]","[""2hop__51760_122023::p6"", ""2hop__51760_122023::p8"", ""2hop__51760_602275::p18"", ""2hop__51760_602275::p1"", ""2hop__51760_602275::p14"", ""2hop__51760_122023::p18"", ""2hop__51760_602275::p4"", ""2hop__51760_122023::p15"", ""2hop__124933_653666::p10"", ""2hop__51760_122023::p3""]","[""2hop__51760_122023::p15""]","[""2hop__51760_122023::p15""]",[],"[""2hop__51760_122023::p15""]",8,3,"[""2hop__51760_122023::p15""]","[""2hop__51760_122023::p15""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
2hop__51760_122023,3,checklist,abstain,Need answer name university educated character Mel Brooks plays Mr Peabody Sherman Sherman's father died suddenly 1829 leaving his mother care 11 children,What is the name of the university that educated the character that Mel Brooks plays in Mr. Peabody and Sherman?,Luitpold Gymnasium,"[""2hop__51760_122023::p15"", ""2hop__51760_122023::p9""]","[""2hop__51760_122023::p6"", ""2hop__51760_122023::p8"", ""2hop__51760_602275::p18"", ""2hop__51760_602275::p1"", ""2hop__51760_602275::p14"", ""2hop__51760_122023::p18"", ""2hop__51760_602275::p4"", ""2hop__51760_122023::p15"", ""2hop__124933_653666::p10"", ""2hop__51760_122023::p3""]","[""2hop__51760_122023::p15""]","[""2hop__51760_122023::p15""]",[],"[""2hop__51760_122023::p15""]",8,3,"[""2hop__51760_122023::p15""]","[""2hop__51760_122023::p15""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
